source,name,formula,class,collapsed_spectra_count
RRUFF,Goldichite,KFe^3+^(SO4)2·4H2O,Sulfates,8
RRUFF,Goldmanite,Ca3V^3+^2(SiO4)3,Silicates,21
RRUFF,Goldschmidtite,KNbO3,Borates,3
RRUFF,Golyshevite,Na10Ca9Zr3Fe2SiNb(Si3O9)2(Si9O27)2(OH)3(CO3)·H2O,Silicates,6
RRUFF,Gonnardite,"(Na,Ca)2(Si,Al)5O10·3H2O",Silicates,12
RRUFF,Gorceixite,BaAl3(PO4)(PO3OH)(OH)6,Phosphates,8
RRUFF,Gordaite,NaZn4(SO4)(OH)6Cl·6H2O,Sulfates,6
RRUFF,Gordonite,MgAl2(PO4)2(OH)2·8H2O,Phosphates,12
RRUFF,Gorgeyite,K2Ca5(SO4)6·H2O,Sulfates,6
RRUFF,Gormanite,Fe^2+^3Al4(PO4)4(OH)6·2H2O,Phosphates,16
RRUFF,Gotzenite,Ca4NaCa2Ti(Si2O7)2(OF)F2,Silicates,26
RRUFF,Goudeyite,Cu6Al(AsO4)3(OH)6·3H2O,Arsenates,6
RRUFF,Gowerite,Ca[B5O8(OH)][B(OH)3]·3H2O,Borates,8
RRUFF,Goyazite,SrAl3(PO4)(PO3OH)(OH)6,Phosphates,6
RRUFF,Graemite,Cu^2+^(Te^4+^O3)·H2O,Oxides / hydroxides,6
RRUFF,Graeserite,Fe^3+^4Ti3As^3+^O13(OH),Oxides / hydroxides,6
RRUFF,Graftonite,Fe^2+^Fe^2+^2(PO4)2,Phosphates,6
RRUFF,Grandaite,Sr2Al(AsO4)2(OH),Arsenates,3
RRUFF,Grandidierite,MgAl3O2(BO3)(SiO4),Silicates,8
RRUFF,Grandreefite,Pb2(SO4)F2,Sulfates,6
RRUFF,Grandviewite,Cu3Al2(SO4)(OH)10·H2O,Sulfates,7
RRUFF,Graphite,C,Other classes,24
RRUFF,Gratonite,Pb9As4S15,Sulfides,14
RRUFF,Gravegliaite,Mn^2+^(S^4+^O3)·3H2O,Oxides / hydroxides,12
RRUFF,Greenlizardite,(NH4)Na(UO2)2(SO4)2(OH)2·4H2O,Sulfates,3
RRUFF,Greenockite,CdS,Sulfides,28
RRUFF,Greifensteinite,Ca2Be4Fe^2+^5(PO4)6(OH)4·6H2O,Phosphates,22
RRUFF,Greigite,Fe^2+^Fe^3+^2S4,Sulfides,8
RRUFF,Griceite,LiF,Halides,4
RRUFF,Grimselite,K3Na(UO2)(CO3)3·H2O,Carbonates,6
RRUFF,Griphite,"Ca(Mn^2+^,Na,Li)6Fe^2+^Al2(PO4)6(F,OH)2",Phosphates,6
RRUFF,Grossular,Ca3Al2(SiO4)3,Silicates,256
RRUFF,Groutite,Mn^3+^O(OH),Oxides / hydroxides,38
RRUFF,Grunerite,[box]Fe^2+^2Fe^2+^5Si8O22(OH)2,Silicates,66
RRUFF,Guanacoite,Cu2Mg3(OH)4(AsO4)2·4H2O,Arsenates,6
RRUFF,Guanajuatite,Bi2Se3,Other classes,8
RRUFF,Guangyuanite,Pb3Cl3(Se^4+^O3)(OH),Oxides / hydroxides,6
RRUFF,Gudmundite,FeSbS,Sulfides,7
RRUFF,Guilleminite,Ba(UO2)3(Se^4+^O3)2O2·3H2O,Oxides / hydroxides,8
RRUFF,Guite,Co^2+^Co^3+^2O4,Oxides / hydroxides,2
RRUFF,Gunningite,Zn(SO4)·H2O,Sulfates,6
RRUFF,Gunterite,Na4Ca[V10O28]·20H2O,Oxides / hydroxides,3
RRUFF,Gustavite,AgPbBi3S6,Sulfides,24
RRUFF,Guyanaite,CrO(OH),Oxides / hydroxides,6
RRUFF,Gypsum,Ca(SO4)·2H2O,Sulfates,78
RRUFF,Gyrolite,NaCa16(Si23Al)O60(OH)8·14H2O,Silicates,8
RRUFF,Gysinite-(Ce),PbCe(CO3)2(OH)(H2O),Carbonates,3
RRUFF,Gysinite-(La),PbLa(CO3)2(OH)·H2O,Carbonates,3
RRUFF,Gysinite-(Nd),PbNd(CO3)2(OH)·H2O,Carbonates,6
RRUFF,Hafnon,Hf(SiO4),Silicates,7
RRUFF,Hagendorfite,Na2MnFe^2+^Fe^3+^(PO4)3,Phosphates,12
RRUFF,Hagstromite,Pb8Cu^2+^(Te^6+^O6)2(CO3)Cl4,Carbonates,3
RRUFF,Hainite-(Y),Ca2(CaY)Na(NaCa)Ti(Si2O7)2(OF)F2,Silicates,6
RRUFF,Haiweeite,Ca(UO2)2(Si5O12)(OH)2·6H2O,Silicates,13
RRUFF,Haleniusite-(La),LaOF,Oxides / hydroxides,6
RRUFF,Halite,NaCl,Halides,19
RRUFF,Halotrichite,Fe^2+^Al2(SO4)4·22H2O,Sulfates,14
RRUFF,Hambergite,Be2(BO3)(OH),Borates,14
RRUFF,Hammarite,Cu2Pb2Bi4S9,Sulfides,6
RRUFF,Hancockite,CaPb(Al2Fe^3+^)[Si2O7][SiO4]O(OH),Silicates,2
RRUFF,Hanksite,KNa22(SO4)9(CO3)2Cl,Carbonates,8
RRUFF,Hannebachite,Ca(SO3)·0.5H2O,Sulfates,6
RRUFF,Hardystonite,Ca2ZnSi2O7,Silicates,31
RRUFF,Harmotome,Ba2(Si12Al4)O32·12H2O,Silicates,12
RRUFF,Hashemite,Ba(CrO4),Oxides / hydroxides,7
RRUFF,Hastingsite,NaCa2(Fe^2+^4Fe^3+^)(Si6Al2)O22(OH)2,Silicates,18
RRUFF,Hatchite,AgTlPbAs2S5,Sulfides,6
RRUFF,Hauchecornite,Ni9BiSbS8,Sulfides,6
RRUFF,Hauerite,MnS2,Sulfides,15
RRUFF,Hausmannite,Mn^2+^Mn^3+^2O4,Oxides / hydroxides,77
RRUFF,Hauyne,Na3Ca(Si3Al3)O12(SO4),Silicates,54
RRUFF,Hawleyite,CdS,Sulfides,6
RRUFF,Haxonite,"(Fe,Ni)23C6",Other classes,6
RRUFF,Haydeeite,Cu3Mg(OH)6Cl2,Oxides / hydroxides,6
RRUFF,Haynesite,(UO2)3(Se^4+^O3)2(OH)2·5H2O,Oxides / hydroxides,6
RRUFF,Hazenite,KNaMg2(PO4)2·14H2O,Phosphates,8
RRUFF,Heazlewoodite,Ni3S2,Sulfides,6
RRUFF,Hectorfloresite,Na9(IO3)(SO4)4,Sulfates,8
RRUFF,Hectorite,"Na0.3(Mg,Li)3Si4O10(F,OH)2·nH2O",Silicates,6
RRUFF,Hedenbergite,CaFe^2+^Si2O6,Silicates,90
RRUFF,Hedleyite,Bi7Te3,Other classes,6
RRUFF,Heflikite,Ca2(Al2Sc)(Si2O7)(SiO4)O(OH),Silicates,3
RRUFF,Heidornite,Na2Ca3B5O8(SO4)2(OH)2Cl,Sulfates,6
RRUFF,Heinrichite,Ba(UO2)2(AsO4)2·10H2O,Arsenates,6
RRUFF,Heisenbergite,(UO2)(OH)2·H2O,Oxides / hydroxides,2
RRUFF,Heklaite,KNaSiF6,Silicates,8
RRUFF,Hellandite-(Ce),"(Ca,REE)4Ce2Al[box]2(B4Si4O22)(OH)2",Silicates,6
RRUFF,Hellyerite,Ni(CO3)·6H2O,Carbonates,6
RRUFF,Helvine,Be3Mn^2+^4(SiO4)3S,Silicates,20
RRUFF,Hematite,Fe2O3,Oxides / hydroxides,53
RRUFF,Hematophanite,"Pb4Fe^3+^3O8(Cl,OH)",Oxides / hydroxides,6
RRUFF,Hemihedrite,ZnPb10(CrO4)6(SiO4)2(OH)2,Silicates,24
RRUFF,Hemimorphite,Zn4(Si2O7)(OH)2·H2O,Silicates,39
RRUFF,Hemusite,Cu^1+^4Cu^2+^2SnMoS8,Sulfides,6
RRUFF,Hendersonite,"Ca1.3(V^5+^,V^4+^)6O16·6H2O",Oxides / hydroxides,8
RRUFF,Henmilite,Ca2Cu[B(OH)4]2(OH)4,Borates,8
RRUFF,Hennomartinite,SrMn^3+^2(Si2O7)(OH)2·H2O,Silicates,6
RRUFF,Henritermierite,Ca3Mn^3+^2(SiO4)2(OH)4,Silicates,6
RRUFF,Henrysunite,Na2(C2H3O3)2(H2O),Oxides / hydroxides,3
RRUFF,Hentschelite,CuFe^3+^2(PO4)2(OH)2,Phosphates,6
RRUFF,Herbertsmithite,Cu3Zn(OH)6Cl2,Oxides / hydroxides,12
RRUFF,Hercynite,Fe^2+^Al2O4,Oxides / hydroxides,6
RRUFF,Herderite,CaBe(PO4)F,Phosphates,6
RRUFF,Hessite,Ag2Te,Other classes,13
RRUFF,Hetaerolite,ZnMn^3+^2O4,Oxides / hydroxides,6
RRUFF,Heterogenite,Co^3+^O(OH),Oxides / hydroxides,8
RRUFF,Heterosite,Fe^3+^(PO4),Phosphates,17
RRUFF,Heulandite-Ca,"(Ca,Na,K)5(Si27Al9)O72·26H2O",Silicates,166
RRUFF,Heulandite-K,"(K,Ca,Na)5(Si27Al9)O72·26H2O",Silicates,6
RRUFF,Heulandite-Na,"(Na,Ca,K)6(Si,Al)36O72·22H2O",Silicates,6
RRUFF,Heulandite-Sr,"(Sr,Ca,Na)5(Si27Al9)O72·24H2O",Silicates,6
RRUFF,Hewettite,CaV^5+^6O16·9H2O,Oxides / hydroxides,8
RRUFF,Hexahydrite,Mg(SO4)·6H2O,Sulfates,6
RRUFF,Hexathioplumbite,[Pb4(OH)4]Pb(S2O3)3,Oxides / hydroxides,2
RRUFF,Heyrovskyite,Pb6Bi2S9,Sulfides,8
RRUFF,Hibonite,CaAl12O19,Oxides / hydroxides,6
RRUFF,Hilairite,Na2ZrSi3O9·3H2O,Silicates,8
RRUFF,Hilgardite,Ca2B5O9Cl·H2O,Oxides / hydroxides,12
RRUFF,Hillebrandite,Ca2SiO3(OH)2,Silicates,6
RRUFF,Hillite,Ca2Zn(PO4)2·2H2O,Phosphates,6
RRUFF,Hingganite-(Ce),BeCe(SiO4)(OH),Silicates,5
RRUFF,Hingganite-(Y),BeY(SiO4)(OH),Silicates,14
RRUFF,Hiortdahlite,Na2Ca4(Ca0.5Zr0.5)Zr(Si2O7)2OF3,Silicates,13
RRUFF,Hisingerite,Fe2Si2O5(OH)4·2H2O,Silicates,8
RRUFF,Hocartite,Ag2FeSnS4,Sulfides,6
RRUFF,Hochelagaite,CaNb4O11·8H2O,Oxides / hydroxides,6
RRUFF,Hochleitnerite,[(H2O)K]Mn2(Ti2Fe^3+^)(PO4)4O2(H2O)10·4H2O,Phosphates,3
RRUFF,Hodgkinsonite,Zn2Mn^2+^(SiO4)(OH)2,Silicates,6
RRUFF,Hoelite,C14H8O2,Oxides / hydroxides,6
RRUFF,Hoganite,Cu(CH3COO)2·H2O,Oxides / hydroxides,12
RRUFF,Holdawayite,"Mn^2+^6(CO3)2(OH)7(Cl,OH)",Carbonates,8
RRUFF,Holdenite,Mn^2+^6Zn3(AsO4)2(SiO4)(OH)8,Silicates,6
RRUFF,Holfertite,(UO2)1.75Ca0.25TiO4·3H2O,Oxides / hydroxides,6
RRUFF,Hollandite,Ba(Mn^4+^6Mn^3+^2)O16,Oxides / hydroxides,12
RRUFF,Holmquistite,[box]Li2(Mg3Al2)Si8O22(OH)2,Silicates,14
RRUFF,Holtedahlite,"Mg12(PO3OH,CO3)(PO4)5(OH,O)6",Carbonates,5
RRUFF,Holtite,(Ta0.6[box]0.4)Al6BSi3O18,Silicates,6
RRUFF,Holtstamite,Ca3Al2(SiO4)2(OH)4,Silicates,6
RRUFF,Hopeite,Zn3(PO4)2·4H2O,Phosphates,13
RRUFF,Hoperanchite,(NH4)2(S2O3),Oxides / hydroxides,3
RRUFF,Hornesite,Mg3(AsO4)2·8H2O,Arsenates,14
RRUFF,Howardevansite,NaCu^2+^Fe^3+^2(VO4)3,Vanadates,6
RRUFF,Howieite,"Na(Fe^2+^,Fe^3+^,Al,Mg)12(Si6O17)2(O,OH)10",Silicates,12
RRUFF,Howlite,Ca2SiB5O9(OH)5,Silicates,14
RRUFF,Hsianghualite,Li2Ca3Be3(SiO4)3F2,Silicates,5
RRUFF,Hubeite,Ca2Mn^2+^Fe^3+^Si4O12(OH)·2H2O,Silicates,6
RRUFF,Hubnerite,Mn^2+^(WO4),Tungstates,94
RRUFF,Hughesite,Na3AlV10O28·22H2O,Oxides / hydroxides,4
RRUFF,Hulsite,Fe^2+^2Fe^3+^O2(BO3),Borates,19
RRUFF,Humberstonite,K3Na7Mg2(SO4)6(NO3)2·6H2O,Nitrates,8
RRUFF,Humboldtine,Fe^2+^(C2O4)·2H2O,Oxides / hydroxides,12
RRUFF,Humite,Mg7(SiO4)3F2,Silicates,62
RRUFF,Hummerite,KMgV^5+^5O14·8H2O,Oxides / hydroxides,6
RRUFF,Huntite,CaMg3(CO3)4,Carbonates,16
RRUFF,Hureaulite,Mn^2+^5(PO3OH)2(PO4)2·4H2O,Phosphates,12
RRUFF,Hurlbutite,CaBe2(PO4)2,Phosphates,15
RRUFF,Hutchinsonite,TlPbAs5S9,Sulfides,8
RRUFF,Huttonite,Th(SiO4),Silicates,1
RRUFF,Hydroboracite,CaMg[B3O4(OH)3]2·3H2O,Oxides / hydroxides,12
RRUFF,Hydrocerussite,Pb3(CO3)2(OH)2,Carbonates,20
RRUFF,Hydrokenoelsmoreite,[box]2W2O6(H2O),Oxides / hydroxides,6
RRUFF,Hydrokenoralstonite,[box]2Al2F6(H2O),Oxides / hydroxides,6
RRUFF,Hydromagnesite,Mg5(CO3)4(OH)2·4H2O,Carbonates,9
RRUFF,Hydroniumjarosite,(H3O)Fe^3+^3(SO4)2(OH)6,Sulfates,6
RRUFF,Hydropascoite,Ca3(V10O28)·24H2O,Oxides / hydroxides,3
RRUFF,Hydropyrochlore,"(H2O,[box])2Nb2(O,OH)6(H2O)",Oxides / hydroxides,6
RRUFF,Hydroredmondite,[Pb8O2Zn(OH)6](S2O3)4·2H2O,Oxides / hydroxides,4
RRUFF,Hydroromarchite,Sn^2+^3O2(OH)2,Oxides / hydroxides,7
RRUFF,Hydrotalcite,Mg6Al2(OH)16(CO3)(H2O)4,Carbonates,16
RRUFF,Hydrotungstite,WO2(OH)2·H2O,Oxides / hydroxides,8
RRUFF,Hydroxyapophyllite-(K),"KCa4Si8O20(OH,F)·8H2O",Silicates,14
RRUFF,Hydroxycalciomicrolite,Ca1.5Ta2O6(OH),Oxides / hydroxides,6
RRUFF,Hydroxykenomicrolite,"([box],Na,Sb^3+^)2Ta2O6(OH)",Oxides / hydroxides,6
RRUFF,Hydroxylapatite,Ca5(PO4)3OH,Phosphates,28
RRUFF,Hydroxylbastnasite-(Ce),Ce(CO3)(OH),Carbonates,23
RRUFF,Hydroxylbenyacarite,(H2O)2Mn2(Ti2Fe)(PO4)4[O(OH)](H2O)10·4H2O,Phosphates,3
RRUFF,Hydroxylclinohumite,Mg9(SiO4)4(OH)2,Silicates,10
RRUFF,Hydroxylellestadite,Ca5(SiO4)1.5(SO4)1.5OH,Silicates,6
RRUFF,Hydroxylhedyphane,Ca2Pb3(AsO4)3(OH),Arsenates,6
RRUFF,Hydroxylherderite,CaBe(PO4)(OH),Phosphates,30
RRUFF,Hydroxylpyromorphite,Pb5(PO4)3(OH),Phosphates,6
RRUFF,Hydroxymcglassonite-(K),KSr4Si8O20(OH)·8H2O,Silicates,3
RRUFF,Hydrozincite,Zn5(CO3)2(OH)6,Carbonates,2
RRUFF,Idrialite,C22H14,Other classes,2
RRUFF,Iimoriite-(Y),Y2(SiO4)(CO3),Silicates,7
RRUFF,Ilesite,Mn^2+^(SO4)·4H2O,Sulfates,14
RRUFF,Ilmenite,Fe^2+^Ti^4+^O3,Oxides / hydroxides,14
RRUFF,Ilsemannite,Mo3O8·nH2O(?),Oxides / hydroxides,7
RRUFF,Ilvaite,CaFe^3+^Fe^2+^2O(Si2O7)(OH),Silicates,48
RRUFF,Imandrite,Na12Ca3Fe^3+^2Si12O36,Silicates,6
RRUFF,Imayoshiite,Ca3Al(CO3)[B(OH)4](OH)6·12H2O,Carbonates,3
RRUFF,Imiterite,Ag2HgS2,Sulfides,6
RRUFF,Inderborite,CaMg[B3O3(OH)5]2(H2O)4·2H2O,Oxides / hydroxides,6
RRUFF,Inderite,Mg[B3O3(OH)5](H2O)4·H2O,Oxides / hydroxides,40
RRUFF,Indialite,Mg2Al3(AlSi5)O18,Silicates,6
RRUFF,Indium,In,Other classes,7
RRUFF,Inesite,Ca2Mn^2+^7Si10O28(OH)2·5H2O,Silicates,13
RRUFF,Ingersonite,Ca3Mn^2+^Sb^5+^4O14,Oxides / hydroxides,6
RRUFF,Insizwaite,PtBi2,Other classes,6
RRUFF,Inyoite,CaB3O3(OH)5·4H2O,Oxides / hydroxides,48
RRUFF,Iodargyrite,AgI,Halides,14
RRUFF,Iowaite,Mg6Fe^3+^2(OH)16Cl2·4H2O,Oxides / hydroxides,12
RRUFF,Iquiqueite,K3Na4Mg(CrO4)B24O39(OH)·12H2O,Oxides / hydroxides,6
RRUFF,Iranite,CuPb10(CrO4)6(SiO4)2(OH)2,Silicates,8
RRUFF,Iridium,Ir,Other classes,6
RRUFF,Iriginite,(UO2)Mo^6+^2O7·3H2O,Oxides / hydroxides,6
RRUFF,Iron,Fe,Other classes,7
RRUFF,Ishikawaite,"(U,Fe,Y)NbO4",Borates,7
RRUFF,Isocubanite,CuFe2S3,Sulfides,8
RRUFF,Isoferroplatinum,Pt3Fe,Other classes,5
RRUFF,Isokite,CaMg(PO4)F,Phosphates,5
RRUFF,Itsiite,Ba2Ca(BSi2O7)2,Silicates,6
RRUFF,Ixiolite-(Mn2+),(Ta2/3Mn^2+^1/3)O2,Oxides / hydroxides,13
RRUFF,Izoklakeite,"Pb26.4(Cu,Fe)2(Sb,Bi)19.6S57",Sulfides,6
RRUFF,Jacobsite,Mn^2+^Fe^3+^2O4,Oxides / hydroxides,27
RRUFF,Jadeite,NaAlSi2O6,Silicates,46
RRUFF,Jagoite,"Pb18Fe^3+^4[Si4(Si,Fe^3+^)6][Pb4Si16(Si,Fe)4]O82Cl6",Silicates,8
RRUFF,Jagowerite,BaAl2(PO4)2(OH)2,Phosphates,6
RRUFF,Jahnsite-(CaMnFe),CaMn^2+^Fe^2+^2Fe^3+^2(PO4)4(OH)2·8H2O,Phosphates,16
RRUFF,Jahnsite-(CaMnMg),CaMn^2+^Mg2Fe^3+^2(PO4)4(OH)2·8H2O,Phosphates,6
RRUFF,Jahnsite-(CaMnMn),CaMn^2+^Mn^2+^2Fe^3+^2(PO4)4(OH)2·8H2O,Phosphates,8
RRUFF,Jahnsite-(MnMnZn),Mn^2+^Mn^2+^Zn2Fe^3+^2(PO4)4(OH)2·8H2O,Phosphates,4
RRUFF,Jamborite,Ni^2+^1-xCo^3+^x(OH)2-x(SO4)x·nH2O[x≤1/3n;≤(1-x)],Sulfates,6
RRUFF,Jamesite,"Pb2ZnFe^3+^2(Fe^3+^,Zn)4(AsO4)4(OH)8(OH,O)2",Arsenates,10
RRUFF,Jamesonite,Pb4FeSb6S14,Sulfides,56
RRUFF,Janhaugite,"Na3Mn^2+^3Ti2(Si2O7)2(O,OH,F)4",Silicates,8
RRUFF,Jarlite,"Na2(Sr,Na)14(Mg,[box])2Al12F64(OH)4",Oxides / hydroxides,6
RRUFF,Jarosite,KFe^3+^3(SO4)2(OH)6,Sulfates,24
RRUFF,Jasmundite,Ca11O2(SiO4)4S,Silicates,6
RRUFF,Jasonsmithite,Mn^2+^4ZnAl(PO4)4(OH)(H2O)7·3.5H2O,Phosphates,3
RRUFF,Jeanbandyite,Fe^3+^Sn(OH)5O,Oxides / hydroxides,8
RRUFF,Jensenite,Cu^2+^3Te^6+^O6·2H2O,Oxides / hydroxides,6
RRUFF,Jeremejevite,Al6(BO3)5F3,Borates,12
RRUFF,Jerrygibbsite,Mn^2+^9(SiO4)4(OH)2,Silicates,13
RRUFF,Jimkrieghite,Ca(C2H3O3)2,Oxides / hydroxides,6
RRUFF,Jinshajiangite,BaNaFe^2+^4Ti2(Si2O7)2O2(OH)2F,Silicates,18
RRUFF,Joaquinite-(Ce),NaBa2Fe^2+^Ti2Ce2(Si4O12)2O2(OH)·H2O,Silicates,9
RRUFF,Joesmithite,Pb^2+^Ca2(Mg3Fe^3+^2)(Si6Be2)O22(OH)2,Silicates,6
RRUFF,Johachidolite,CaAlB3O7,Oxides / hydroxides,6
RRUFF,Johanngeorgenstadtite,Ni^2+^4.5(AsO4)3,Arsenates,4
RRUFF,Johannite,Cu(UO2)2(SO4)2(OH)2·8H2O,Sulfates,6
RRUFF,Johannsenite,CaMnSi2O6,Silicates,12
RRUFF,Johnbaumite,Ca5(AsO4)3(OH),Arsenates,8
RRUFF,Johninnesite,Na2Mn^2+^9Mg7(AsO4)2(Si6O17)2(OH)8,Silicates,6
RRUFF,Jokokuite,Mn^2+^(SO4)·5H2O,Sulfates,7
RRUFF,Jonesite,KBa2Ti2(Si5Al)O18·nH2O,Silicates,14
RRUFF,Jordanite,Pb14As6S23,Sulfides,8
RRUFF,Jordisite,MoS2,Sulfides,6
RRUFF,Jorgensenite,Na2Sr14Na2Al12F64(OH)4,Oxides / hydroxides,8
RRUFF,Joseite-A,Bi4TeS2,Sulfides,6
RRUFF,Jouravskite,Ca3Mn^4+^(SO4)(CO3)(OH)6·12H2O,Carbonates,6
RRUFF,Juabite,CaCu10(Te^4+^O3)4(AsO4)4(OH)2·4H2O,Arsenates,6
RRUFF,Juangodoyite,Na2Cu(CO3)2,Carbonates,6
RRUFF,Juanitaite,"(Cu,Ca,Fe)10Bi(AsO4)4(OH)11·2H2O",Arsenates,3
RRUFF,Julgoldite-(Fe2+),Ca2Fe^2+^Fe^3+^2(Si2O7)(SiO4)(OH)2·H2O,Silicates,8
RRUFF,Julgoldite-(Fe3+),Ca2Fe^3+^Fe^3+^2(Si2O7)(SiO4)O(OH)·H2O,Silicates,5
RRUFF,Junitoite,CaZn2Si2O7·H2O,Silicates,14
RRUFF,Juonniite,CaMgSc(PO4)2(OH)·4H2O,Phosphates,8
RRUFF,K3Fe(CN)5NO,?,Unknown formula,6
RRUFF,Kaersutite,NaCa2(Mg3AlTi^4+^)(Si6Al2)O22O2,Silicates,11
RRUFF,Kainite,KMg(SO4)Cl·2.75H2O,Sulfates,14
RRUFF,Kainosite-(Y),Ca2Y2(SiO3)4(CO3)·H2O,Silicates,6
RRUFF,Kaliborite,KHMg2B12O16(OH)10·4H2O,Oxides / hydroxides,6
RRUFF,Kalicinite,KH(CO3),Carbonates,6
RRUFF,Kaliophilite,KAlSiO4,Silicates,6
RRUFF,Kalsilite,KAlSiO4,Silicates,22
RRUFF,Kamaishilite,Ca2(SiAl2)O6(OH)2,Silicates,6
RRUFF,Kamarizaite,Fe^3+^3(AsO4)2(OH)3·3H2O,Arsenates,8
RRUFF,Kamchatkite,KCu3O(SO4)2Cl,Sulfates,6
RRUFF,Kamphaugite-(Y),CaY(CO3)2(OH)·H2O,Carbonates,8
RRUFF,Kanemite,NaSi2O4(OH)·3H2O,Silicates,7
RRUFF,Kankite,Fe^3+^(AsO4)·3.5H2O,Arsenates,6
RRUFF,Kanoite,MnMgSi2O6,Silicates,38
RRUFF,Kapellasite,Cu3Zn(OH)6Cl2,Oxides / hydroxides,6
RRUFF,Kapustinite,Na6ZrSi6O16(OH)2,Silicates,6
RRUFF,Karchevskyite,Mg18Al9(OH)54Sr2(CO3)9(H2O)6(H3O)5,Carbonates,8
RRUFF,Karibibite,Fe^3+^3(As^3+^O2)4(As^3+^2O5)(OH),Oxides / hydroxides,12
RRUFF,Karlleuite,Ca2MnO4,Oxides / hydroxides,4
RRUFF,Karlseifertite,Pb(Ga2Ge)(AsO4)2(OH)6,Arsenates,3
RRUFF,Karnasurtite-(Ce),CeTiAlSi2O7(OH)4·3H2O,Silicates,5
RRUFF,Kasolite,Pb(UO2)(SiO4)·H2O,Silicates,15
RRUFF,Katayamalite,KLi3Ca7Ti2(SiO3)12(OH)2,Silicates,14
RRUFF,Katoite,Ca3Al2(OH)12,Oxides / hydroxides,12
RRUFF,Katoptrite,Mn^2+^13Al4Sb^5+^2O20(SiO4)2,Silicates,6
RRUFF,Kazanskyite,Ba[box]TiNbNa3Ti(Si2O7)2O2(OH)2(H2O)2,Silicates,1
RRUFF,Kegelite,Pb4Al2Si4O10(SO4)(CO3)2(OH)4,Silicates,6
RRUFF,Keilite,FeS,Sulfides,5
RRUFF,Keiviite-(Yb),Yb2Si2O7,Silicates,2
RRUFF,Kellyite,"(Mn^2+^,Mg,Al)3(Si,Al)2O5(OH)4",Silicates,6
RRUFF,Kemmlitzite,SrAl3(AsO4)(SO4)(OH)6,Arsenates,6
RRUFF,Kempite,Mn^2+^2Cl(OH)3,Oxides / hydroxides,8
RRUFF,Kenoargentotetrahedrite-(Fe),Ag6(Cu4Fe2)Sb4S12[box],Sulfides,6
RRUFF,Kenoargentotetrahedrite-(Zn),Ag6(Cu4Zn2)Sb4S12[box],Sulfides,2
RRUFF,Kenoplumbomicrolite,"(Pb,[box])2Ta2O6[[box],(OH),O]",Oxides / hydroxides,6
RRUFF,Kenorozhdestvenskayaite-(Fe),Ag6(Ag4Fe2)Sb4S12[box],Sulfides,2
RRUFF,Kentbrooksite,"(Na,REE)15(Ca,REE)6Mn3Zr3Nb(Si25O73)(O,OH,H2O)3(F,Cl)2",Silicates,6
RRUFF,Kentrolite,Pb2Mn^3+^2O2(Si2O7),Silicates,6
RRUFF,Kermesite,Sb2OS2,Oxides / hydroxides,6
RRUFF,Kernite,Na2B4O6(OH)2·3H2O,Oxides / hydroxides,8
RRUFF,Kesterite,Cu2ZnSnS4,Sulfides,8
RRUFF,Kettnerite,CaBiO(CO3)F,Carbonates,7
RRUFF,Keyite,([box]0.5Cu0.5)CuCdZn2(AsO4)3·H2O,Arsenates,13
RRUFF,Keystoneite,Mg0.5NiFe^3+^(Te^4+^O3)3·4H2O,Oxides / hydroxides,16
RRUFF,Khaidarkanite,Cu4Al3(OH)14F3·2H2O,Oxides / hydroxides,2
RRUFF,Khanneshite,"(Na,Ca)3(Ba,Sr,Ce,Ca)3(CO3)5",Carbonates,6
RRUFF,Khinite,Cu^2+^3PbTe^6+^O6(OH)2,Oxides / hydroxides,8
RRUFF,Kidwellite,NaFe^3+^9+x(PO4)6(OH)11·3H2O(x≈0.33),Phosphates,14
RRUFF,Kimuraite-(Y),CaY2(CO3)4·6H2O,Carbonates,8
RRUFF,Kimzeyite,Ca3Zr2(SiAl2)O12,Silicates,8
RRUFF,Kingite,Al3(PO4)2F2(OH)·7H2O,Phosphates,6
RRUFF,Kinoite,Ca2Cu2Si3O10·2H2O,Silicates,16
RRUFF,Kinoshitalite,BaMg3(Si2Al2O10)(OH)2,Silicates,8
RRUFF,Kipushite,Cu6(PO4)2(OH)6·H2O,Phosphates,6
RRUFF,Kirschsteinite,CaFe^2+^(SiO4),Silicates,5
RRUFF,Klebelsbergite,Sb^3+^4O4(SO4)(OH)2,Sulfates,8
RRUFF,Kleinite,"(Hg2N)(Cl,SO4)·nH2O",Sulfates,12
RRUFF,Klockmannite,Cu5.2Se6,Other classes,8
RRUFF,Klyuchevskite,K3Cu3Fe^3+^O2(SO4)4,Sulfates,8
RRUFF,Kobellite,"Pb11(Cu,Fe)2(Bi,Sb)15S35",Sulfides,12
RRUFF,Kobyashevite,Cu5(SO4)2(OH)6·4H2O,Sulfates,6
RRUFF,Koenenite,Na4Mg9Al4Cl12(OH)22,Oxides / hydroxides,6
RRUFF,Kolarite,PbTeCl2,Halides,6
RRUFF,Kolbeckite,Sc(PO4)·2H2O,Phosphates,12
RRUFF,Komarovite,"(Ca,Sr,Na)6-x(Nb,Ti)6(Si4O12)(O,OH,F)16·nH2O",Silicates,6
RRUFF,Kombatite,Pb14O9(VO4)2Cl4,Vanadates,8
RRUFF,Konzettite,CaMn^4+^Te^6+^O6,Oxides / hydroxides,4
RRUFF,Koritnigite,Zn(AsO3OH)·H2O,Sulfates,6
